State,OrganizationID,Organization Name,ProgramID,Program,SourceProgramID,Program Identifier,SiteID,Site,SourceSiteID,Site Identifier,Site Quality Indicators,TeacherID,Teacher F Name,Teacher L Name,ClassID,SourceClassID,Class,Classroom Curriculum,ChildID,SourceChildID,Child F Name,Child MI,Child L Name,Gender,BirthDate,First Day In Program,Ethnicity 1,Ethnicity 2,Race 1,Race 2,Primary Language,IFSP,IEP,Free Lunch,Funding Sources,What language do family members use when speaking to the child in the home?,Home Language 1,Home Language 2,What language does the child use when speaking to family members in the home?,What language does the child use when speaking to other children in the classroom?,What language does the child use when speaking to the teachers?,Teacher ID,Source Teacher ID,Teacher2 ID,Teacher3 ID,Teacher4 ID,Teacher5 ID,Teacher6 ID,Is Teacher2 CoTeacher,Is Teacher3 CoTeacher,Part C Entry Date,Part C Entry Tool ID,Part C Exit Date,Part C Exit Tool ID,Part B Entry Date,Part B Entry Tool ID,Part B Exit Date,Part B Exit Tool ID,Identifier,Student ID#,Has IEP,ELL ID,Fall 2022/2023 Funding Sources,Fall 2022/2023 Age/Grade,Fall 2022/2023 Age in Months,Fall 2022/2023 Checkpoint Due Date,Fall 2022/2023 Date Added,Fall 2022/2023 Has ELL,Fall 2022/2023 Is Spanish Lang,Fall 2022/2023 Has Content Areas,Fall 2022/2023 Has Optional Physical Dims,Fall 2022/2023 Has Optional Dimensions,Fall 2022/2023 Social-Emotional Date Finalized,Fall 2022/2023 Physical Date Finalized,Fall 2022/2023 Language Date Finalized,Fall 2022/2023 Spanish Language Date Finalized,Fall 2022/2023 Cognitive Date Finalized,Fall 2022/2023 Literacy Date Finalized,Fall 2022/2023 Spanish Literacy Date Finalized,Fall 2022/2023 Mathematics Date Finalized,Fall 2022/2023 Science and Technology Date Finalized,Fall 2022/2023 Social Studies Date Finalized,Fall 2022/2023 The Arts Date Finalized,Fall 2022/2023 English Language Acquisition Date Finalized,Fall 2022/2023 Obj 1.a,Fall 2022/2023 Obj 1.b,Fall 2022/2023 Obj 1.c,Fall 2022/2023 Obj 1.c1,Fall 2022/2023 Obj 1.c2,Fall 2022/2023 Obj 1.c3,Fall 2022/2023 Obj 1.c4,Fall 2022/2023 Obj 2.a,Fall 2022/2023 Obj 2.b,Fall 2022/2023 Obj 2.c,Fall 2022/2023 Obj 2.d,Fall 2022/2023 Obj 3.a,Fall 2022/2023 Obj 3.b,Fall 2022/2023 Obj 4,Fall 2022/2023 Obj 4.a,Fall 2022/2023 Obj 4.b,Fall 2022/2023 Obj 4.c,Fall 2022/2023 Obj 5,Fall 2022/2023 Obj 5.a,Fall 2022/2023 Obj 5.b,Fall 2022/2023 Obj 5.c,Fall 2022/2023 Obj 6,Fall 2022/2023 Obj 6.a,Fall 2022/2023 Obj 6.b,Fall 2022/2023 Obj 6.c,Fall 2022/2023 Obj 7.a,Fall 2022/2023 Obj 7.b,Fall 2022/2023 Obj 8.a,Fall 2022/2023 Obj 8.b,Fall 2022/2023 Obj 9.a,Fall 2022/2023 Obj 9.b,Fall 2022/2023 Obj 9.c,Fall 2022/2023 Obj 9.d,Fall 2022/2023 Obj 10.a,Fall 2022/2023 Obj 10.b,Fall 2022/2023 Obj S8.a,Fall 2022/2023 Obj S8.b,Fall 2022/2023 Obj S9.a,Fall 2022/2023 Obj S9.b,Fall 2022/2023 Obj S9.c,Fall 2022/2023 Obj S9.d,Fall 2022/2023 Obj S10.a,Fall 2022/2023 Obj S10.b,Fall 2022/2023 Obj 11.a,Fall 2022/2023 Obj 11.b,Fall 2022/2023 Obj 11.c,Fall 2022/2023 Obj 11.d,Fall 2022/2023 Obj 11.e,Fall 2022/2023 Obj 12.a,Fall 2022/2023 Obj 12.b,Fall 2022/2023 Obj 13,Fall 2022/2023 Obj 14.a,Fall 2022/2023 Obj 14.b,Fall 2022/2023 Obj 15.a,Fall 2022/2023 Obj 15.b,Fall 2022/2023 Obj 15.c,Fall 2022/2023 Obj 15.d,Fall 2022/2023 Obj 16.a,Fall 2022/2023 Obj 16.b,Fall 2022/2023 Obj 17.a,Fall 2022/2023 Obj 17.b,Fall 2022/2023 Obj 18.a,Fall 2022/2023 Obj 18.b,Fall 2022/2023 Obj 18.c,Fall 2022/2023 Obj 18.d,Fall 2022/2023 Obj 18.e,Fall 2022/2023 Obj 19.a,Fall 2022/2023 Obj 19.b,Fall 2022/2023 Obj 19.c,Fall 2022/2023 Obj S15.a,Fall 2022/2023 Obj S15.b,Fall 2022/2023 Obj S15.c,Fall 2022/2023 Obj S15.d,Fall 2022/2023 Obj S16.a,Fall 2022/2023 Obj S16.b,Fall 2022/2023 Obj S17.a,Fall 2022/2023 Obj S17.b,Fall 2022/2023 Obj S18.a,Fall 2022/2023 Obj S18.b,Fall 2022/2023 Obj S18.c,Fall 2022/2023 Obj S18.d,Fall 2022/2023 Obj S18.e,Fall 2022/2023 Obj S19.a,Fall 2022/2023 Obj S19.b,Fall 2022/2023 Obj S19.c,Fall 2022/2023 Obj 20.a,Fall 2022/2023 Obj 20.b,Fall 2022/2023 Obj 20.c,Fall 2022/2023 Obj 20.d,Fall 2022/2023 Obj 20.e,Fall 2022/2023 Obj 20.f,Fall 2022/2023 Obj 21.a,Fall 2022/2023 Obj 21.b,Fall 2022/2023 Obj 22.a,Fall 2022/2023 Obj 22.b,Fall 2022/2023 Obj 22.c,Fall 2022/2023 Obj 23,Fall 2022/2023 Obj 24,Fall 2022/2023 Obj 25,Fall 2022/2023 Obj 26,Fall 2022/2023 Obj 27,Fall 2022/2023 Obj 28,Fall 2022/2023 Obj 29,Fall 2022/2023 Obj 30,Fall 2022/2023 Obj 31,Fall 2022/2023 Obj 32,Fall 2022/2023 Obj 33,Fall 2022/2023 Obj 34,Fall 2022/2023 Obj 35,Fall 2022/2023 Obj 36,Fall 2022/2023 Obj 37,Fall 2022/2023 Obj 38,Fall 2022/2023 1.a Not Observed,Fall 2022/2023 1.b Not Observed,Fall 2022/2023 1.c Not Observed,Fall 2022/2023 1.c1 Not Observed,Fall 2022/2023 1.c2 Not Observed,Fall 2022/2023 1.c3 Not Observed,Fall 2022/2023 1.c4 Not Observed,Fall 2022/2023 2.a Not Observed,Fall 2022/2023 2.b Not Observed,Fall 2022/2023 2.c Not Observed,Fall 2022/2023 2.d Not Observed,Fall 2022/2023 3.a Not Observed,Fall 2022/2023 3.b Not Observed,Fall 2022/2023 4 Not Observed,Fall 2022/2023 4.a Not Observed,Fall 2022/2023 4.b Not Observed,Fall 2022/2023 4.c Not Observed,Fall 2022/2023 5 Not Observed,Fall 2022/2023 5.a Not Observed,Fall 2022/2023 5.b Not Observed,Fall 2022/2023 5.c Not Observed,Fall 2022/2023 6 Not Observed,Fall 2022/2023 6.a Not Observed,Fall 2022/2023 6.b Not Observed,Fall 2022/2023 6.c Not Observed,Fall 2022/2023 7.a Not Observed,Fall 2022/2023 7.b Not Observed,Fall 2022/2023 8.a Not Observed,Fall 2022/2023 8.b Not Observed,Fall 2022/2023 9.a Not Observed,Fall 2022/2023 9.b Not Observed,Fall 2022/2023 9.c Not Observed,Fall 2022/2023 9.d Not Observed,Fall 2022/2023 10.a Not Observed,Fall 2022/2023 10.b Not Observed,Fall 2022/2023 S8.a Not Observed,Fall 2022/2023 S8.b Not Observed,Fall 2022/2023 S9.a Not Observed,Fall 2022/2023 S9.b Not Observed,Fall 2022/2023 S9.c Not Observed,Fall 2022/2023 S9.d Not Observed,Fall 2022/2023 S10.a Not Observed,Fall 2022/2023 S10.b Not Observed,Fall 2022/2023 11.a Not Observed,Fall 2022/2023 11.b Not Observed,Fall 2022/2023 11.c Not Observed,Fall 2022/2023 11.d Not Observed,Fall 2022/2023 11.e Not Observed,Fall 2022/2023 12.a Not Observed,Fall 2022/2023 12.b Not Observed,Fall 2022/2023 13 Not Observed,Fall 2022/2023 14.a Not Observed,Fall 2022/2023 14.b Not Observed,Fall 2022/2023 15.a Not Observed,Fall 2022/2023 15.b Not Observed,Fall 2022/2023 15.c Not Observed,Fall 2022/2023 15.d Not Observed,Fall 2022/2023 16.a Not Observed,Fall 2022/2023 16.b Not Observed,Fall 2022/2023 17.a Not Observed,Fall 2022/2023 17.b Not Observed,Fall 2022/2023 18.a Not Observed,Fall 2022/2023 18.b Not Observed,Fall 2022/2023 18.c Not Observed,Fall 2022/2023 18.d Not Observed,Fall 2022/2023 18.e Not Observed,Fall 2022/2023 19.a Not Observed,Fall 2022/2023 19.b Not Observed,Fall 2022/2023 19.c Not Observed,Fall 2022/2023 S15.a Not Observed,Fall 2022/2023 S15.b Not Observed,Fall 2022/2023 S15.c Not Observed,Fall 2022/2023 S15.d Not Observed,Fall 2022/2023 S16.a Not Observed,Fall 2022/2023 S16.b Not Observed,Fall 2022/2023 S17.a Not Observed,Fall 2022/2023 S17.b Not Observed,Fall 2022/2023 S18.a Not Observed,Fall 2022/2023 S18.b Not Observed,Fall 2022/2023 S18.c Not Observed,Fall 2022/2023 S18.d Not Observed,Fall 2022/2023 S18.e Not Observed,Fall 2022/2023 S19.a Not Observed,Fall 2022/2023 S19.b Not Observed,Fall 2022/2023 S19.c Not Observed,Fall 2022/2023 20.a Not Observed,Fall 2022/2023 20.b Not Observed,Fall 2022/2023 20.c Not Observed,Fall 2022/2023 20.d Not Observed,Fall 2022/2023 20.e Not Observed,Fall 2022/2023 20.f Not Observed,Fall 2022/2023 21.a Not Observed,Fall 2022/2023 21.b Not Observed,Fall 2022/2023 22.a Not Observed,Fall 2022/2023 22.b Not Observed,Fall 2022/2023 22.c Not Observed,Fall 2022/2023 23 Not Observed,Fall 2022/2023 24 Not Observed,Fall 2022/2023 25 Not Observed,Fall 2022/2023 26 Not Observed,Fall 2022/2023 27 Not Observed,Fall 2022/2023 28 Not Observed,Fall 2022/2023 29 Not Observed,Fall 2022/2023 30 Not Observed,Fall 2022/2023 31 Not Observed,Fall 2022/2023 32 Not Observed,Fall 2022/2023 33 Not Observed,Fall 2022/2023 34 Not Observed,Fall 2022/2023 35 Not Observed,Fall 2022/2023 36 Not Observed,Fall 2022/2023 37 Not Observed,Fall 2022/2023 38 Not Observed,Fall 2022/2023 Social-Emotional Raw Score,Fall 2022/2023 Social-Emotional Scale Score,Fall 2022/2023 Social-Emotional WHE,Fall 2022/2023 Social-Emotional NN,Fall 2022/2023 Social-Emotional K-Readiness,Fall 2022/2023 Physical Raw Score,Fall 2022/2023 Physical Scale Score,Fall 2022/2023 Physical WHE,Fall 2022/2023 Physical NN,Fall 2022/2023 Physical K-Readiness,Fall 2022/2023 Language Raw Score,Fall 2022/2023 Language Scale Score,Fall 2022/2023 Language WHE,Fall 2022/2023 Language NN,Fall 2022/2023 Language K-Readiness,Fall 2022/2023 Spanish Language Raw Score,Fall 2022/2023 Spanish Language Scale Score,Fall 2022/2023 Spanish Language WHE,Fall 2022/2023 Spanish Language NN,Fall 2022/2023 Spanish Language K-Readiness,Fall 2022/2023 Cognitive Raw Score,Fall 2022/2023 Cognitive Scale Score,Fall 2022/2023 Cognitive WHE,Fall 2022/2023 Cognitive NN,Fall 2022/2023 Cognitive K-Readiness,Fall 2022/2023 Literacy Raw Score,Fall 2022/2023 Literacy Scale Score,Fall 2022/2023 Literacy WHE,Fall 2022/2023 Literacy NN,Fall 2022/2023 Literacy K-Readiness,Fall 2022/2023 Spanish Literacy Raw Score,Fall 2022/2023 Spanish Literacy Scale Score,Fall 2022/2023 Spanish Literacy WHE,Fall 2022/2023 Spanish Literacy NN,Fall 2022/2023 Spanish Literacy K-Readiness,Fall 2022/2023 Mathematics Raw Score,Fall 2022/2023 Mathematics Scale Score,Fall 2022/2023 Mathematics WHE,Fall 2022/2023 Mathematics NN,Fall 2022/2023 Mathematics K-Readiness
EA,100,EA ORG,10000,District Name,100,,10000,School Name,10000,,,1000000,TEACHER,ONE,100000,100000000-1000000-100,KG Homeroom-100,,10000000,10000000,Student,A,One,Male,1/1/2015,9/1/2022,Hispanic or Latino,Unknown Hispanic,White,,Unknown,N,N,N,,,,,,,,1000000,10000000,,,,,,0,0,          ,,          ,,          ,,          ,,,,N,,,Kindergarten,81,10/24/2022,10/16/2022,0,0,1,0,0,10/16/2022,10/16/2022,10/16/2022,,10/16/2022,10/16/2022,,10/16/2022,,,,,5,5,7,,,,,5,6,5,6,6,5,8,,,,8,,,,8,,,,6,6,6,6,6,6,6,5,4,7,,,,,,,,,4,5,6,5,5,6,6,6,5,5,5,4,2,0,1,0,4,4,3,2,2,0,0,9,0,0,,,,,,,,,,,,,,,,,3,5,5,0,0,0,6,3,4,4,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,478,Below,Meet,Accomplished,36,635,Meet,Meet,Accomplished,44,481,Below,Meet,Emerging,,,,,,55,497,Below,Meet,Accomplished,44,495,Below,Below,Emerging,,,,,,40,392,Below,Meet,Accomplished
EA,100,EA ORG,10000,District Name,100,,10000,School Name,10000,,,2000000,TEACHER,TWO,200000,200000000-2000000-200,KG Homeroom-200,,20000000,20000000,Student,B,Two,Female,2/2/2015,9/1/2022,Not Hispanic or Latino,,White,,Unknown,N,N,N,,only English,Unknown,Unknown,only English,only English,only English,2000000,2000000,,,,,,0,0,          ,,          ,,          ,,          ,,,,N,,,Kindergarten,63,10/24/2022,9/23/2022,0,0,1,0,0,9/23/2022,10/15/2022,10/15/2022,,10/15/2022,,,10/15/2022,,,,,,,7,,,,,,6,7,,6,6,7,,,,8,,,,7,,,,7,7,,,7,,7,6,7,,,,,,,,,,,5,6,6,5,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,505,Meet,Meet,Accomplished,36,635,Meet,Meet,Accomplished,55,576,Meet,Exceed,Accomplished,,,,,,59,521,Meet,Meet,Accomplished,,,,,,,,,,,42,400,Below,Meet,Accomplished
EA,100,EA ORG,10000,District Name,100,,10000,School Name,10000,,,3000000,TEACHER,THREE,300000,300000000-3000000-300,KG Homeroom-300,,30000000,30000000,Student,C,Three,Female,3/3/2015,9/1/2022,Hispanic or Latino,Unknown Hispanic,White,,Unknown,N,N,N,,only home language (not English),Spanish,English,only home language (not English),only home language (not English),only home language (not English),3000000,3000000,,,,,,0,0,          ,,          ,,          ,,          ,,,,N,,,Kindergarten,79,10/24/2022,10/16/2022,1,1,1,0,0,10/16/2022,10/16/2022,10/16/2022,,10/16/2022,,,10/16/2022,,,,10/23/2022,,,7,,,,,,6,6,,6,6,6,,,,6,,,,6,,,,6,6,,,5,,5,5,7,,,,,,,,,,,4,4,6,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,5,,4,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,494,Meet,Meet,Accomplished,30,568,Below,Meet,Accomplished,46,497,Below,Meet,Accomplished,,,,,,45,442,Below,Below,Emerging,,,,,,,,,,,42,400,Below,Meet,Accomplished
EA,100,EA ORG,10000,District Name,100,,10000,School Name,10000,,,4000000,TEACHER,FOUR,400000,400000000-4000000-400,KG Homeroom-400,,40000000,40000000,Student,D,Four,Female,4/4/2015,9/1/2022,Not Hispanic or Latino,,Black or African American,,Unknown,N,N,N,,Not applicable,Unknown,Unknown,Not applicable,Not applicable,Not applicable,4000000,4000000,,,,,,0,0,          ,,          ,,          ,,          ,,,,N,,,Kindergarten,72,10/24/2022,10/17/2022,0,0,1,0,0,10/17/2022,10/17/2022,10/17/2022,,10/17/2022,10/17/2022,,10/23/2022,,,,,,,8,,,,,,7,7,,7,7,8,,,,8,,,,8,,,,8,8,,,7,,9,7,8,,,,,,,,,,,8,10,9,5,,7,,,,,7,7,,7,,7,7,8,7,8,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,545,Meet,Exceed,Accomplished,40,680,Meet,Exceed,Accomplished,62,636,Meet,Exceed,Accomplished,,,,,,78,618,Meet,Exceed,Accomplished,104,606,Meet,Exceed,Accomplished,,,,,,66,498,Meet,Exceed,Accomplished
EA,100,EA ORG,10000,District Name,100,,10000,School Name,10000,,,5000000,TEACHER,FIVE,500000,500000000-5000000-500,KG Homeroom-500,,50000000,50000000,Student,E,Five,Male,5/5/2015,9/1/2022,Hispanic or Latino,Unknown Hispanic,White,,Unknown,N,N,N,,mostly home language but some English,Spanish,English,mostly home language but some English,mostly home language but some English,mostly home language but some English,5000000,5000000,,,,,,0,0,          ,,          ,,          ,,          ,,,,N,,,Kindergarten,76,10/24/2022,10/15/2022,1,1,1,0,0,10/15/2022,10/15/2022,10/16/2022,,10/16/2022,10/16/2022,,10/16/2022,,,,,,,5,,,,,,4,4,,4,3,6,,,,5,,,,6,,,,3,3,,,5,,4,2,4,,,,,,,,,,,3,4,3,3,,4,,,,,2,0,,1,,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,392,Below,Below,Emerging,23,482,Below,Below,Emerging,32,395,Below,Below,Emerging,,,,,,35,375,Below,Below,Emerging,15,392,Below,Below,Emerging,,,,,,18,286,Below,Below,Emerging
